BOV,POT,DRI,Age,Value
0.8517329381266824,-0.45546470826481367,0.9271208548500643,33,625000
0.6702090550635614,-0.05919570672722692,0.7068689082949678,37,600000
0.8517329381266824,-0.05919570672722692,1.587876694515354,33,1100000
0.6702090550635614,2.1202838017295003,0.7068689082949678,36,0
-0.05588647718892226,-0.2573302074960203,0.4866169617398714,27,725000
1.940876236505408,1.1296112978855335,1.587876694515354,38,2800000
2.1224001195685287,1.3277457986543268,1.587876694515354,39,1000
2.1224001195685287,2.1202838017295003,-1.055146664145804,35,0
2.8484956518210125,1.7240148001919136,1.8081286410704505,37,400000
1.577828470379166,0.5352077955791532,-0.06401290464786988,35,120000
1.940876236505408,1.3277457986543268,0.9271208548500643,37,0
1.577828470379166,1.5258802994231202,-1.6057765305335454,35,0
3.756115067136617,3.7053598078798475,2.2486325341806435,38,0
0.12563740587419867,2.1202838017295003,-1.826028477088642,36,0
1.759352353442287,3.7053598078798475,2.579010454013288,33,0
-0.05588647718892226,0.13893879404156648,-0.06401290464786988,26,0
1.2147807042529242,0.33707329481035986,0.7068689082949678,42,500000
2.6669717687578918,3.1109563055734673,1.4777507212378056,39,0
0.48868517200044054,-0.45546470826481367,0.5967429350174196,39,0
2.30392400263165,1.5258802994231202,1.587876694515354,38,0
1.577828470379166,0.7333422963479467,1.9182546143479986,39,1000
1.3963045873160451,-0.2573302074960203,1.0372468281276126,38,190000
1.0332568211898032,0.33707329481035986,-0.5045167977580629,37,0
2.1224001195685287,3.507225307111054,0.4866169617398714,40,0
2.8484956518210125,2.1202838017295003,1.698002667792902,42,2200000
2.8484956518210125,3.507225307111054,0.04611306862967837,35,0
2.8484956518210125,2.516552803267087,0.04611306862967837,37,0
1.0332568211898032,0.33707329481035986,-0.6146427710356112,37,350000
1.577828470379166,0.7333422963479467,1.587876694515354,37,1300000
-0.4189342433151641,-0.653599209033607,-0.17413887792541813,35,0
2.8484956518210125,1.7240148001919136,2.0283805876255467,39,1500000
2.6669717687578918,2.1202838017295003,2.2486325341806435,37,2200000
1.940876236505408,3.1109563055734673,0.5967429350174196,34,0
3.0300195348841337,3.1109563055734673,1.0372468281276126,35,0
2.4854478856947706,1.5258802994231202,2.0283805876255467,36,0
1.3963045873160451,1.922149300960707,0.8169948815725161,37,0
1.577828470379166,2.318418302498294,1.147372801405161,37,0
1.577828470379166,2.318418302498294,1.3676247479602575,34,0
0.48868517200044054,-0.45546470826481367,0.2663650151847749,34,275000
1.0332568211898032,0.13893879404156648,0.8169948815725161,37,325000
3.2115434179472544,2.1202838017295003,1.3676247479602575,29,0
1.3963045873160451,0.7333422963479467,1.587876694515354,36,900000
-0.05588647718892226,-1.0498682105711938,0.15623904190722662,37,80000
1.577828470379166,0.93147679711674,1.147372801405161,33,3000000
1.0332568211898032,0.33707329481035986,0.8169948815725161,40,500000
-0.9635058925045269,-2.634944216721541,0.04611306862967837,41,0
-0.05588647718892226,-1.644271712877574,0.2663650151847749,36,35000
1.577828470379166,0.93147679711674,0.7068689082949678,32,2200000
1.0332568211898032,0.13893879404156648,0.8169948815725161,36,975000
0.48868517200044054,-0.653599209033607,0.7068689082949678,34,425000
0.8517329381266824,-0.05919570672722692,0.7068689082949678,37,850000
-0.23741036025204318,-1.0498682105711938,-1.2753986107009005,37,45000
1.940876236505408,1.5258802994231202,-0.7247687443131594,38,0
2.30392400263165,1.7240148001919136,1.147372801405161,34,3200000
1.577828470379166,0.7333422963479467,1.0372468281276126,39,0
3.0300195348841337,3.309090806342261,2.4688844807357397,34,0
1.577828470379166,0.5352077955791532,1.698002667792902,33,1200000
-0.600458126378285,-1.644271712877574,-1.1652726374233524,34,50000
1.940876236505408,1.3277457986543268,-0.06401290464786988,34,825000
1.940876236505408,1.7240148001919136,0.8169948815725161,33,0
3.5745911840734963,3.309090806342261,2.0283805876255467,37,0
1.0332568211898032,-0.05919570672722692,1.147372801405161,35,130000
-0.4189342433151641,-1.644271712877574,-0.17413887792541813,31,120000
1.3963045873160451,0.5352077955791532,1.698002667792902,32,1800000
0.8517329381266824,-0.05919570672722692,0.7068689082949678,32,850000
1.940876236505408,1.1296112978855335,-2.266532370198835,34,825000
1.759352353442287,1.3277457986543268,1.147372801405161,38,575000
2.30392400263165,1.5258802994231202,1.587876694515354,38,1300000
2.6669717687578918,2.9128218048046737,2.0283805876255467,35,0
0.48868517200044054,-1.4461372121087805,0.04611306862967837,39,1000
1.577828470379166,2.9128218048046737,1.147372801405161,39,0
2.6669717687578918,1.922149300960707,1.8081286410704505,30,0
2.8484956518210125,3.7053598078798475,0.37649098846232315,34,0
0.8517329381266824,-0.05919570672722692,0.9271208548500643,36,190000
1.759352353442287,1.1296112978855335,1.698002667792902,34,2100000
0.8517329381266824,0.13893879404156648,0.4866169617398714,34,1600000
1.3963045873160451,0.5352077955791532,0.2663650151847749,35,1100000
1.577828470379166,2.7146873040358805,1.257498774682709,33,0
2.6669717687578918,3.309090806342261,1.9182546143479986,35,0
0.6702090550635614,-0.2573302074960203,0.37649098846232315,38,375000
2.1224001195685287,1.3277457986543268,1.3676247479602575,33,2700000
1.577828470379166,2.318418302498294,1.3676247479602575,33,0
1.577828470379166,0.93147679711674,-1.495650557255997,33,1200000
1.3963045873160451,0.7333422963479467,-0.5045167977580629,35,550000
1.577828470379166,0.93147679711674,0.04611306862967837,35,1700000
2.1224001195685287,0.93147679711674,2.0283805876255467,33,3400000
1.3963045873160451,0.33707329481035986,1.0372468281276126,35,1800000
1.3963045873160451,1.1296112978855335,1.147372801405161,38,2200000
0.12563740587419867,-1.2480027113399872,-0.06401290464786988,34,150000
1.2147807042529242,0.5352077955791532,-0.28426485120296635,35,300000
2.1224001195685287,1.5258802994231202,2.138506560903095,36,4200000
1.0332568211898032,0.13893879404156648,0.8169948815725161,35,350000
0.48868517200044054,-1.4461372121087805,-1.2753986107009005,35,45000
1.0332568211898032,1.922149300960707,1.147372801405161,33,0
-0.05588647718892226,-1.2480027113399872,-0.17413887792541813,36,0
0.8517329381266824,-0.8517337098024005,-0.6146427710356112,39,0
2.6669717687578918,1.7240148001919136,2.579010454013288,36,5000000
2.1224001195685287,0.93147679711674,2.0283805876255467,33,1900000
1.577828470379166,0.33707329481035986,1.698002667792902,33,875000
1.759352353442287,1.1296112978855335,0.7068689082949678,34,2100000
-0.4189342433151641,2.1202838017295003,0.15623904190722662,31,0
-0.600458126378285,-1.644271712877574,-0.5045167977580629,36,130000
1.0332568211898032,0.13893879404156648,-2.3766583434763833,35,210000
-0.05588647718892226,-1.0498682105711938,0.15623904190722662,33,325000
1.940876236505408,1.5258802994231202,0.8169948815725161,37,1300000
-0.4189342433151641,-1.4461372121087805,-0.06401290464786988,38,45000
-1.5080775416938896,-1.644271712877574,-0.7247687443131594,30,0
0.3071612889373196,-0.653599209033607,0.8169948815725161,36,450000
1.759352353442287,0.93147679711674,0.4866169617398714,35,900000
1.940876236505408,1.3277457986543268,1.257498774682709,30,3000000
1.759352353442287,0.13893879404156648,0.4866169617398714,34,1000000
1.2147807042529242,0.5352077955791532,-0.8348947175907077,33,775000
2.8484956518210125,2.318418302498294,-0.6146427710356112,35,1300000
1.940876236505408,2.7146873040358805,1.8081286410704505,32,0
-0.23741036025204318,-1.0498682105711938,-1.495650557255997,36,0
1.577828470379166,0.93147679711674,-1.385524583978449,36,1000000
-0.9635058925045269,-2.040540714415161,-0.3943908244805146,36,80000
2.30392400263165,1.922149300960707,1.3676247479602575,36,1400000
-0.05588647718892226,0.7333422963479467,0.04611306862967837,31,0
0.3071612889373196,-0.45546470826481367,0.2663650151847749,36,450000
2.1224001195685287,1.7240148001919136,0.5967429350174196,36,0
0.3071612889373196,-0.653599209033607,0.15623904190722662,38,100000
1.577828470379166,0.7333422963479467,0.8169948815725161,35,1500000
0.6702090550635614,-0.05919570672722692,0.5967429350174196,40,240000
1.940876236505408,1.3277457986543268,-2.8171622365865763,35,650000
-0.600458126378285,0.13893879404156648,-0.9450206908682559,38,0
1.2147807042529242,0.33707329481035986,0.37649098846232315,39,400000
0.8517329381266824,0.13893879404156648,-2.266532370198835,34,950000
-1.5080775416938896,-2.634944216721541,-0.8348947175907077,36,45000
1.3963045873160451,0.5352077955791532,1.3676247479602575,40,0
0.12563740587419867,-0.8517337098024005,-0.17413887792541813,34,375000
1.3963045873160451,0.5352077955791532,1.147372801405161,32,2700000
1.2147807042529242,0.33707329481035986,-1.1652726374233524,39,550000
1.577828470379166,0.5352077955791532,1.698002667792902,36,275000
2.30392400263165,1.5258802994231202,2.2486325341806435,36,4200000
1.577828470379166,0.93147679711674,1.8081286410704505,34,3900000
1.759352353442287,1.1296112978855335,1.147372801405161,32,2800000
2.1224001195685287,1.5258802994231202,1.0372468281276126,35,3000000
1.577828470379166,0.7333422963479467,0.8169948815725161,40,0
-1.8711253078201315,-3.031213218259128,-0.17413887792541813,38,30000
1.577828470379166,0.93147679711674,-0.28426485120296635,38,650000
2.1224001195685287,1.5258802994231202,1.9182546143479986,35,2500000
-0.4189342433151641,-1.4461372121087805,0.15623904190722662,34,0
3.0300195348841337,2.516552803267087,0.04611306862967837,33,0
1.3963045873160451,0.5352077955791532,-1.93615445036619,37,0
0.48868517200044054,-0.8517337098024005,0.4866169617398714,33,300000
1.940876236505408,2.1202838017295003,1.587876694515354,32,0
1.0332568211898032,0.33707329481035986,1.257498774682709,38,1000000
1.3963045873160451,0.5352077955791532,-2.486784316753931,39,0
1.3963045873160451,0.5352077955791532,-2.046280423643738,35,300000
1.3963045873160451,0.5352077955791532,1.257498774682709,40,0
1.2147807042529242,0.33707329481035986,0.04611306862967837,38,1400000
0.6702090550635614,-0.45546470826481367,0.2663650151847749,36,0
1.0332568211898032,0.33707329481035986,-0.17413887792541813,38,275000
1.940876236505408,1.1296112978855335,-0.9450206908682559,37,0
1.940876236505408,1.3277457986543268,2.358758507458192,34,4099999
1.577828470379166,1.5258802994231202,1.0372468281276126,33,0
1.3963045873160451,0.5352077955791532,1.698002667792902,40,0
-2.0526491908832525,-3.4274822197967145,-1.1652726374233524,38,15000
-0.781982009441406,-0.653599209033607,-2.266532370198835,33,0
-0.23741036025204318,-1.2480027113399872,0.4866169617398714,42,0
0.6702090550635614,-0.653599209033607,-0.8348947175907077,35,80000
2.30392400263165,1.922149300960707,1.257498774682709,38,0
1.759352353442287,1.1296112978855335,1.0372468281276126,34,4300000
0.48868517200044054,-0.2573302074960203,0.9271208548500643,37,80000
-0.05588647718892226,-1.644271712877574,0.5967429350174196,36,25000
0.12563740587419867,0.13893879404156648,1.147372801405161,34,400000
1.2147807042529242,0.5352077955791532,-0.17413887792541813,32,1100000
0.3071612889373196,-0.653599209033607,0.15623904190722662,38,190000
2.4854478856947706,3.9034943086486407,1.8081286410704505,33,0
0.12563740587419867,-0.653599209033607,0.37649098846232315,37,100000
1.940876236505408,1.3277457986543268,1.8081286410704505,32,4099999
0.3071612889373196,-0.653599209033607,-0.17413887792541813,34,100000
0.48868517200044054,-0.45546470826481367,0.5967429350174196,32,400000
1.0332568211898032,0.33707329481035986,-1.495650557255997,35,400000
-0.600458126378285,-1.4461372121087805,-0.28426485120296635,35,210000
1.940876236505408,1.1296112978855335,0.04611306862967837,33,3100000
0.12563740587419867,-0.653599209033607,0.7068689082949678,36,275000
0.12563740587419867,-0.8517337098024005,0.2663650151847749,34,375000
1.0332568211898032,2.1202838017295003,1.4777507212378056,37,0
-0.05588647718892226,-1.0498682105711938,0.4866169617398714,33,425000
1.940876236505408,1.3277457986543268,1.257498774682709,33,5000000
2.6669717687578918,1.7240148001919136,1.9182546143479986,38,5000000
1.2147807042529242,0.5352077955791532,1.4777507212378056,35,1300000
-0.23741036025204318,-1.0498682105711938,-2.1564063969212866,36,90000
0.12563740587419867,-0.8517337098024005,0.4866169617398714,35,325000
1.3963045873160451,0.7333422963479467,-1.93615445036619,37,450000
0.3071612889373196,-0.45546470826481367,0.4866169617398714,37,275000
-0.23741036025204318,-1.4461372121087805,0.5967429350174196,34,50000
2.6669717687578918,1.922149300960707,2.138506560903095,34,4300000
1.0332568211898032,0.5352077955791532,0.5967429350174196,33,1500000
1.940876236505408,0.7333422963479467,2.0283805876255467,29,2400000
0.12563740587419867,-0.653599209033607,-1.93615445036619,35,210000
0.8517329381266824,0.13893879404156648,0.5967429350174196,36,1100000
0.6702090550635614,-0.05919570672722692,-1.826028477088642,33,950000
1.3963045873160451,0.7333422963479467,-0.8348947175907077,37,450000
1.0332568211898032,0.13893879404156648,-2.3766583434763833,34,650000
0.3071612889373196,-0.653599209033607,0.5967429350174196,37,275000
-1.1450297755676477,-2.238675215183954,-2.266532370198835,35,30000
1.577828470379166,0.7333422963479467,1.3676247479602575,37,675000
1.2147807042529242,0.33707329481035986,-0.5045167977580629,36,0
2.1224001195685287,1.7240148001919136,2.0283805876255467,37,1000000
0.8517329381266824,-0.05919570672722692,-0.28426485120296635,38,475000
2.30392400263165,1.922149300960707,1.8081286410704505,36,2400000
1.3963045873160451,0.5352077955791532,1.8081286410704505,38,575000
1.3963045873160451,0.5352077955791532,0.4866169617398714,33,2300000
1.0332568211898032,0.33707329481035986,1.4777507212378056,33,0
0.48868517200044054,-0.2573302074960203,-0.17413887792541813,34,925000
2.4854478856947706,1.3277457986543268,1.9182546143479986,35,0
0.6702090550635614,-0.2573302074960203,-1.1652726374233524,39,240000
2.30392400263165,1.3277457986543268,1.587876694515354,29,4700000
1.759352353442287,1.1296112978855335,1.4777507212378056,34,4700000
2.1224001195685287,1.7240148001919136,0.4866169617398714,34,4500000
1.2147807042529242,0.33707329481035986,1.3676247479602575,37,400000
0.6702090550635614,-0.2573302074960203,0.37649098846232315,37,625000
-0.23741036025204318,-1.2480027113399872,-0.06401290464786988,35,230000
-0.05588647718892226,-0.8517337098024005,-2.5969102900314796,33,300000
1.577828470379166,0.7333422963479467,1.587876694515354,34,2000000
0.48868517200044054,-0.45546470826481367,0.4866169617398714,41,0
1.2147807042529242,0.33707329481035986,1.257498774682709,37,1400000
0.48868517200044054,-0.2573302074960203,0.15623904190722662,33,1100000
-0.600458126378285,-1.644271712877574,-2.927288209864124,38,70000
0.48868517200044054,-0.45546470826481367,0.04611306862967837,40,170000
0.12563740587419867,-0.8517337098024005,0.7068689082949678,37,250000
1.2147807042529242,0.33707329481035986,0.8169948815725161,34,400000
0.8517329381266824,0.13893879404156648,0.15623904190722662,37,900000
0.48868517200044054,-0.2573302074960203,0.5967429350174196,35,425000
1.2147807042529242,-0.2573302074960203,0.4866169617398714,37,475000
3.0300195348841337,3.1109563055734673,1.3676247479602575,39,0
-0.23741036025204318,-1.2480027113399872,0.2663650151847749,38,50000
-0.4189342433151641,-1.2480027113399872,-0.28426485120296635,34,275000
1.940876236505408,0.7333422963479467,0.15623904190722662,32,850000
1.577828470379166,0.7333422963479467,1.257498774682709,36,775000
0.6702090550635614,-0.653599209033607,0.2663650151847749,39,220000
0.6702090550635614,-0.05919570672722692,-1.7159025038110935,33,950000
0.12563740587419867,-0.8517337098024005,0.2663650151847749,35,325000
-0.05588647718892226,-1.0498682105711938,0.2663650151847749,35,170000
-0.05588647718892226,-1.0498682105711938,-1.93615445036619,36,130000
1.2147807042529242,2.1202838017295003,1.257498774682709,37,0
0.6702090550635614,-0.45546470826481367,0.5967429350174196,29,450000
1.3963045873160451,-0.05919570672722692,1.3676247479602575,34,725000
1.3963045873160451,0.5352077955791532,-1.93615445036619,35,550000
0.48868517200044054,-0.45546470826481367,0.4866169617398714,31,575000
0.3071612889373196,-0.653599209033607,1.3676247479602575,33,625000
1.577828470379166,0.5352077955791532,0.37649098846232315,35,1200000
1.3963045873160451,0.5352077955791532,0.5967429350174196,35,2600000
2.1224001195685287,0.5352077955791532,0.2663650151847749,36,0
0.8517329381266824,-0.05919570672722692,1.257498774682709,36,400000
2.8484956518210125,1.922149300960707,2.4688844807357397,33,5000000
-0.600458126378285,-2.238675215183954,-0.6146427710356112,41,0
2.30392400263165,1.5258802994231202,1.587876694515354,34,2900000
-0.781982009441406,-1.644271712877574,-1.826028477088642,33,150000
-1.3265536586307687,-2.4368097159527475,-0.5045167977580629,29,80000
1.2147807042529242,0.5352077955791532,0.5967429350174196,32,3200000
-0.05588647718892226,-0.8517337098024005,0.37649098846232315,35,180000
-0.4189342433151641,-1.2480027113399872,-1.7159025038110935,36,70000
1.2147807042529242,0.5352077955791532,-0.5045167977580629,34,1700000
-0.23741036025204318,-1.2480027113399872,-0.28426485120296635,38,190000
-0.9635058925045269,-2.238675215183954,0.2663650151847749,38,70000
0.12563740587419867,-0.8517337098024005,0.4866169617398714,34,325000
0.6702090550635614,-0.2573302074960203,0.7068689082949678,37,180000
1.759352353442287,0.93147679711674,1.9182546143479986,34,2100000
-0.4189342433151641,-1.4461372121087805,-0.06401290464786988,36,140000
1.0332568211898032,0.13893879404156648,-1.6057765305335454,37,625000
-3.323316372325099,-4.616289224409475,-3.367792102974317,47,3000
0.3071612889373196,-0.653599209033607,-1.055146664145804,33,425000
0.6702090550635614,-0.2573302074960203,0.9271208548500643,34,900000
0.8517329381266824,-0.05919570672722692,-0.17413887792541813,32,1600000
-0.4189342433151641,-1.4461372121087805,0.37649098846232315,37,45000
